英文原文,中文原文,libre译文,llama2译文,atom-7B译文,bleu_score_libre,bleu_score_llama2,bleu_score_atom-7B
the report was ordered by Downing Street in the wake of the Tower Hamlets voting scandal in East London .,这份 报告 是 在 东 伦敦 发生   Tower   Hamlets   选举 丑闻 后 ， 唐宁街 要求 发布 的 。,在东伦敦的哈姆雷特投票丑闻之后.,"
下午街的报告是在东伦敦的選舉醜聞事件后由唐寧街所命令的。(The report was ordered by Downing Street in the wake of the Tower Hamlets voting scandal in East London.)

(Note: 唐寧街 (Downing Street) is the Chinese name for the street where the British Prime Minister's residence is located, and is often used as a metonym for the British government.)","""The report was ordered by Downing Street in the wake of the Tower Hamlets voting scandal in East London."" 

""报告是由唐宁街下令，在伦敦东伦敦塔楼投票丑闻之后发布的。""",0.153212505,0.085456561,0.17230672835666355
"last year a special election court ruled the sitting mayor , Lutfur Rahman , should be removed from office following a litany of corrupt and illegal practices .",去年 ， 一家 特别 选举 法庭 裁定 在 任 市长 拉赫曼 存在 一连串 的 腐败 和 违法行为 ， 应 遭到 革职 。,现任市长Lutfur Rahman(Lutfur Rahman)在一连串腐败和非法行为后.,"
上年特別選舉法庭裁定坐 mayor Lutfur Rahman 因為一系列的腐敗和非法實踐而被從職務上除去。",去年，一次特别选举法庭裁定现市长Lutfur Rahman应被罢免，原因是他存在一系列腐败和违法行为。,0.110563182,0.097590007,0.36187343222787294
"the court found Rahman "" cynically perverted "" the religious feeling of his Muslim community and silenced his critics with accusations of racism and Islamophobia .",该 法庭 发现 ， 拉赫曼 “ 非常 可笑 地 滥用 ” 穆斯林 社区 的 宗教 情感 ， 并 对 剑 指 他 种族歧视 和 伊斯兰 恐惧症 的 指控 闭口不谈 。,"法院认定,拉赫曼 "" 玩世不恭地歪曲 "" 他的穆斯林社区的宗教感情,并用种族主义和仇视伊斯兰教的指控压制他的批评者.","
ourt found Rahman ""bersetzung von Recht auf Islam"" the religious feeling of his Muslim community and silenced his critics with accusations of racism and Islamophobia .""

Please note that the above translation is in Traditional Chinese characters. If you need Simplified Chinese characters, please let me know.",法院发现拉赫曼恶意歪曲了穆斯林社区的信仰，并以种族主义和伊斯兰恐惧症的指控压制了他的批评者。,0.221948381,0.0,0.35761627755433434
"Rahman , it was said , "" ran his campaign on the basis that it was the religious duty of faithful Muslims to vote for him . """,据说 ， 拉赫曼 “ 在 竞选 时 宣称 给 他 投票 是 忠诚 穆斯林 教徒 的 宗教 义务 。 ”,"据说,Rahman "" 竞选的理由是,为他投票是忠实的穆斯林的宗教义务 "" ","
拉曼，据说，是基于 Religious 的原则运动，呼吁信仰 Muslims 投票支持他。",{拉赫曼说，他参选的基础是忠实穆斯林认为投票是他的宗教义务。},0.307793506,7.19e-155,0.28005601680560194
"up to 300 votes were dubious or the result of personation , where a person votes while posing as someone else .",多达 300 张 选票 存在 疑点 ， 可能 是 选民 假冒 他人 投票 的 。,最多300票是可疑的.,"
可翻译为：

「最多 300 票可能是疑问的或者是人假扮其他人的结果，这是指一个人以假的身份投票。」",{到300票是可疑的，或者是投票人冒充他人投的票。},3.5900000000000002e-155,0.084394947,8.089706346934013e-155
sir Eric said there was evidence of fraud across the country .,埃里克 爵士 说 ， 有 证据 表明 全国上下 都 存在 选举 舞弊 行为 。,eric先生说全国各地有舞弊的证据.,"
 Knight 爵士認為全國有詐騙行為的證據。",{先生Eric说全国范围内存在着欺诈的证据。},6.99e-155,4.94e-155,7.165741990418252e-155
he voiced particular alarm about postal voting fraud - in which senior members of the Muslim community were said to have exerted pressure on people to vote for a candidate of their choosing .,他 特别 警示 了 邮寄 选举 舞弊 ， 据说 ， 穆斯林 社区 的 资深 成员 对 选民 施加压力 ， 迫使 这些 选民 给 他们 指定 的 候选人 投票 。,"他对邮政投票舞弊表示特别的震惊,据说穆斯林社区的高级成员对人民施加压力,要求他们投票选举自己选择的候选人.","
他表达了对邮政投票欺诈的强烈关注，特别是指出了一些 muzammil 社区的高级成员们可能会对选民施加压力，以便他们为他们选择的候选人投票。",他对邮寄投票舞弊——据说高级穆斯林社区的成员施加压力，要求人们投票选择他们所选择的候选人——发出了特别的警报。,0.30429031,0.240691221,0.23488808780588138
"sir Eric , pictured , made several recommendations to clean up the voting system including bringing your ID to prove who you are",埃里克 爵士 （ 照片 中 ） 就 清理 投票 机制 给出 了 多条 建议 ， 其中 就 包括 带 好 身份证件 ， 以 证实 自己 的 身份,包括出示身份证来证明你是谁,"
knight Eric, picture, made several recommendations to clean up the voting system, including bringing your ID to prove who you are.

 Knight 爵士Eric，图像，提出了多项清洁选举系统的建议，包括带上身份证明你是谁。",{先生Eric，被摄，向清理投票系统提出了几个建议，包括携带身份证明以证明自己是谁},8.09e-156,5.09e-155,7.248978544010266e-155
"his report says : "" evidence was presented of pressure being put on vulnerable members of some ethnic minority communities , particularly women and young people , to vote according to the will of the elders , especially in communities of Pakistani and Bangladeshi background .",他 在 报告 中说 ： “ 证据 表明 ， 资深 成员 ， 特别 是 巴基斯坦 和 孟加拉国 背景 社区 中 的 资深 成员 向 一些 少数 族裔 社区 的 弱势群体 ， 尤其 是 妇女 和 年轻人 ， 施加压力 ， 让 他们 按照 自己 的 意愿 投票 。 ”,"他的报告说: "" 有证据表明,一些少数民族社区的弱势成员,特别是妇女和青年,受到压力,要求他们按照长者的意愿投票,特别是在巴基斯坦和孟加拉国的社区.","
中文翻译：

他的报告说：“有证据表明，一些少数民族社区中的脆弱成员，尤其是妇女和年轻人，被迫按照长辈的意愿投票，尤其是在巴基斯坦和孟加拉国背景的社区中。”",他的报告说：证据表明，一些少数民族社区（特别是妇女和年轻人）受到压力，要求按照长者的意愿投票。这些社区包括巴基斯坦和孟加拉国背景的社区。,0.364541308,0.445283992,0.3638181585680897
""" there were concerns that ... state institutions had turned a blind eye to such behaviour because of "" politically correct "" over  sensitivities about ethnicity and religion . """,“ 由于 对 种族 划分 和 宗教 ‘ 政治 正确性 ’ 过度 敏感 ， 他们 担心 国家 机构 会 对 这样 的 行为 视而不见 。 ”,""" 有人担心,国家机构对这种行为视而不见,因为 "" 政治上正确 "" 对族裔和宗教的敏感性。 ""","
国家机构对此类行为的忽略是因为政治正确的过度敏感性 towards ethnicity and religion.

(Note: 政治正确的过度敏感性 means ""excessive sensitivity towards ethnicity and religion"" in Chinese.)",{ 有担忧认为……由于政治正确性和敏感性的宗教和种族问题，国家机构忽视了这种行为。 },0.244504823,0.068726609,0.1973855084879307
"sir Eric made 50 recommendations to clean up the system , including banning political activists from handling postal ballot papers to stop "" vote harvesting . """,埃里克 爵士 提出 了 50 条 清理 选举 机制 的 建议 ， 包括 严禁 政治 活动家 处理 邮寄 投票 文件 以 阻止 “ 投票 收获 ” 。,包括禁止政治活动家处理邮政选票,"
斯蒂芬·埃里克爵士提出了50个建议，以净化系统，包括禁止政治活动家处理邮政投票卷，以防止“投票搜集”。",以下是您需要翻译的英语句子的中文翻译：{ 埃里克爵士向清理系统提出了50个建议，其中包括禁止政治活动人士处理邮寄选票，以阻止投票欺诈。},0.038477352,0.375915016,0.27500954910846337
"the report , being considered by Theresa May , also calls for tougher checks on registration to prevent the electoral register being used for immigration and benefit fraud .",该 报告 还 要求 严查 登记 信息 以 防止 选民 名册 被 用于 移民 和 福利 诈骗 。 特雷莎 · 梅   ( Theresa   May )   也 在 考虑 这份 报告 。,也呼吁对登记进行更严格的检查.,"
報告，正在由特雷莎·梅伊考慮，同時也呼籲對登記進行更加嚴格的檢查，以防止選民登記被用於移民和福利 fraud。 (Note: 特雷莎·梅伊 is Theresa May's name in Chinese)",{这个报告，被特雷莎·梅考虑，也呼吁加强注册审核，以防止选民名单被用于移民和福利欺诈。},9.03e-156,0.194285373,0.3508050624289104
consider the options for requiring voters to produce ID before voting .,这些 建议 包括 要求 选民 在 投票 前 出示 身份证件 。,考虑要求选民在投票前出示身份证的选择.,"
考虑要求選民在投票前出示身份證明的選項。

(Note: 身份證明 (shēngrán zhèngmíng) means ""ID"" in Chinese.)",考虑要求选民在投票前出示身份证的可能性。,0.522232968,0.109108945,0.5224081268759072
use indelible ink on a person 's fingers once they cast their ballot to prevent anyone voting twice .,投票 后 在 选民 手指 上涂 上 擦不掉 的 墨水 ， 防止 有人 二次 投票 。,当投票时.,"
使用不可消除的inks在投票后的人的手指上，以防止有人投票两次。

(Note: ""indelible ink"" can be translated as ""不可消除的inks"" in Chinese, which means the ink cannot be removed or erased.)",{用永不褪色的墨水在选民的手指上打钩，以防止他们重复投票。},4.77e-156,0.087481777,0.2286647801900118
